text,clean_text,actual_sentiment,predicted_sentiment,error_type,confidence,negative_probability,positive_probability,text_length,word_count
@Sapnene hahaha you still love me! but i got dissed by noop!!  hahahaha.,<USER> hahaha you still love me! but i got dissed by noop!! hahahaha.,0,1,false_positive,0.6463001629180484,0.35369983708195163,0.6463001629180484,69,13
@tommcfly so danny didnt try to kill you this time lol .....  and yeah i know i cant wait !!  Xx,<USER> so danny didnt try to kill you this time lol ..... and yeah i know i cant wait !! Xx,1,0,false_negative,0.549874784071996,0.549874784071996,0.4501252159280041,91,21
"also stop talking to me with that cute young adult voice, damn printer. WHEN I INSTALLED YOU IN ITALIAN YOU HAD THE VOICE OF AN OLD LADY ","also stop talking to me with that cute young adult voice, damn printer. WHEN I INSTALLED YOU IN ITALIAN YOU HAD THE VOICE OF AN OLD LADY",0,1,false_positive,0.6323123801843591,0.3676876198156409,0.6323123801843591,136,27
"@aspieteach That's good. My dog was so fearful for so long, I don't know that he'd be so forgiving. He's come a long way though. ","<USER> That's good. My dog was so fearful for so long, I don't know that he'd be so forgiving. He's come a long way though.",1,0,false_negative,0.7635112657641004,0.7635112657641004,0.23648873423589958,123,25
@ashdonaldson Regret I was unable to make it... this time ,<USER> Regret I was unable to make it... this time,1,0,false_negative,0.8848685393023885,0.8848685393023885,0.11513146069761143,50,10
I wanna watch Smackdown vs. ECW LIVE!!!*cries* It's gonna be live in Araneta Coliseum!!!  On June something!!! LOL!!! =(,I wanna watch Smackdown vs. ECW LIVE!!!*cries* It's gonna be live in Araneta Coliseum!!! On June something!!! LOL!!! =(,0,1,false_positive,0.686725998538842,0.313274001461158,0.686725998538842,119,19
"@ceggs sorry to say it's not my idea, @frombecca started this one, but what a good way to cheer up miserable Sunday rain ","<USER> sorry to say it's not my idea, <USER> started this one, but what a good way to cheer up miserable Sunday rain",1,0,false_negative,0.7582066369675924,0.7582066369675924,0.24179336303240767,116,23
@Valkyrie_NYC I usually post over there for people to come find me over here. ,<USER> I usually post over there for people to come find me over here.,1,0,false_negative,0.7655815541229994,0.7655815541229994,0.23441844587700053,70,14
@LadyDiamondblue Nervermind then. ,<USER> Nervermind then.,0,1,false_positive,0.7004716107552635,0.29952838924473646,0.7004716107552635,23,3
"@LisaTroy I feel for you.  My 'rents understood clearly that you cannot get blood from a rock.  Or they were weary of trying, perhaps.  ","<USER> I feel for you. My 'rents understood clearly that you cannot get blood from a rock. Or they were weary of trying, perhaps.",1,0,false_negative,0.5722755633939225,0.5722755633939225,0.42772443660607745,129,24
@EmsyD Gardening I hope? o I'm not bothered either way LOL ,<USER> Gardening I hope? o I'm not bothered either way LOL,1,0,false_negative,0.6182297013852714,0.6182297013852714,0.38177029861472855,58,11
@AmyStar92 pfft! ill try! over 80 people! ,<USER> pfft! ill try! over 80 people!,0,1,false_positive,0.7149745149864879,0.2850254850135121,0.7149745149864879,37,7
"oofft! Masterchefs on!  im so gay, why am i watching this shit?!","oofft! Masterchefs on! im so gay, why am i watching this shit?!",1,0,false_negative,0.6842851596073439,0.6842851596073439,0.31571484039265607,63,12
"@Luduh Nah, I'm in Atlanta. All the cool stuff happens when I plan to be away.  You?","<USER> Nah, I'm in Atlanta. All the cool stuff happens when I plan to be away. You?",0,1,false_positive,0.6633962239786078,0.33660377602139224,0.6633962239786078,83,17
"@hughsbeautiful i didn't see. actually, was guessing where you've taken it from. now i know ","<USER> i didn't see. actually, was guessing where you've taken it from. now i know",1,0,false_negative,0.5448431524928121,0.5448431524928121,0.4551568475071879,82,15
Giving racoons new album another try.  Finding it better than I did ,Giving racoons new album another try. Finding it better than I did,1,0,false_negative,0.5283268593812033,0.5283268593812033,0.4716731406187967,66,12
"ok,so @Kikirowr @Saresa @omgitsafox when and where do we want to do this shoot? ","ok,so <USER> <USER> <USER> when and where do we want to do this shoot?",1,0,false_negative,0.5274337785095127,0.5274337785095127,0.4725662214904874,70,14
"CVM is showing some old movie... OMG, is this &quot;Oklahoma&quot;?! Its a western.... Yay ","CVM is showing some old movie... OMG, is this ""Oklahoma""?! Its a western.... Yay",0,1,false_positive,0.7015474459947356,0.2984525540052644,0.7015474459947356,80,14
@susiewarner oh sorry yr not exhibiting I misunderstood ,<USER> oh sorry yr not exhibiting I misunderstood,1,0,false_negative,0.9666249957899357,0.9666249957899357,0.03337500421006431,49,8
"Morning. 8 hours to common dreads  damn i hate mondays, full day. Ah well i have something to look forward to!","Morning. 8 hours to common dreads damn i hate mondays, full day. Ah well i have something to look forward to!",1,0,false_negative,0.8287800444781902,0.8287800444781902,0.17121995552180982,109,21
"@Lilmissweetlips Im ok, got a sore throte and a cough! Hows u? ","<USER> Im ok, got a sore throte and a cough! Hows u?",1,0,false_negative,0.8015720070291621,0.8015720070291621,0.19842799297083785,52,12
Bank Holiday Monday in the UK! http://ping.fm/Dj9Sc ,Bank Holiday Monday in the UK! <URL>,0,1,false_positive,0.5003931588094939,0.49960684119050613,0.5003931588094939,36,7
@xDirtyBurdx yeah they just had babies aswell they are SO cute lol ,<USER> yeah they just had babies aswell they are SO cute lol,1,0,false_negative,0.6413199868713706,0.6413199868713706,0.3586800131286294,60,12
@christay0102 No. Just in general. In the past few days I've encountered it a lot ,<USER> No. Just in general. In the past few days I've encountered it a lot,1,0,false_negative,0.5144237961495332,0.5144237961495332,0.48557620385046685,74,15
@bwagy its sooo addictive! Ive lived all over nz and wellington just does it for me ,<USER> its sooo addictive! Ive lived all over nz and wellington just does it for me,1,0,false_negative,0.5068347236532736,0.5068347236532736,0.49316527634672636,83,16
80s heart throbs here we got ,80s heart throbs here we got,1,0,false_negative,0.5178187533035798,0.5178187533035798,0.4821812466964202,28,6
"@aspieteach  heh, which is yet another reason why I wanna go to Japan... ","<USER> heh, which is yet another reason why I wanna go to Japan...",1,0,false_negative,0.6278897859559279,0.6278897859559279,0.3721102140440721,66,13
@wizbiff I'm soooo tired and my feet are killing me. Totally worth it ,<USER> I'm soooo tired and my feet are killing me. Totally worth it,1,0,false_negative,0.9151577768750244,0.9151577768750244,0.08484222312497558,67,13
"@ZuvitaHanifa I don't know haha, it's boring  do you have a myspace? www.myspace.com/emalvsptwntz nice to meet you too (:","<USER> I don't know haha, it's boring do you have a myspace? <URL> nice to meet you too (:",0,1,false_positive,0.7261243793139762,0.2738756206860238,0.7261243793139762,90,19
@flossa yup. I am falling apart.  it's not cool.   And did you see that we are now conjoined with @aimeewhitnwy via tape??,<USER> yup. I am falling apart. it's not cool. And did you see that we are now conjoined with <USER> via tape??,0,1,false_positive,0.5562331125307279,0.44376688746927206,0.5562331125307279,111,22
had to stop at Target to pick up a book. ,had to stop at Target to pick up a book.,1,0,false_negative,0.6547977293458704,0.6547977293458704,0.34520227065412956,40,10
Because @buckhollywood told me too.  #EminemMouthfulofBoratAssFTW,Because <USER> told me too. EminemMouthfulofBoratAssFTW,1,0,false_negative,0.6127140305270926,0.6127140305270926,0.3872859694729074,55,6
"@swatkatt hey, ur a younger sibling too, back me up ","<USER> hey, ur a younger sibling too, back me up",0,1,false_positive,0.8722657556314127,0.12773424436858727,0.8722657556314127,48,10
@Orlaminogue Orla your on twitter!  I really doubt you would of..  Get my text?,<USER> Orla your on twitter! I really doubt you would of.. Get my text?,0,1,false_positive,0.6732551699620208,0.32674483003797916,0.6732551699620208,71,14
Can anyone do me a quick recolour of 4 graphics pls? My graphics prog playing up and it's urgent  nikki@nikkipilkington.com 2 second job,Can anyone do me a quick recolour of 4 graphics pls? My graphics prog playing up and it's urgent nikki@nikkipilkington.com 2 second job,0,1,false_positive,0.5520408260384553,0.4479591739615447,0.5520408260384553,135,23
@janicerose i know u are  best one too,<USER> i know u are best one too,1,0,false_negative,0.5570749572563325,0.5570749572563325,0.44292504274366745,32,8
"@KittyKat_1988 Haha sounds like fun! Glad u enjoyed, i need a holiday i gotta say, been to long..........  ","<USER> Haha sounds like fun! Glad u enjoyed, i need a holiday i gotta say, been to long..........",0,1,false_positive,0.8735414351250224,0.12645856487497764,0.8735414351250224,97,18
@XKirstyxo Basket Case is mine  I miss it.. Going to have to listen a shit load now,<USER> Basket Case is mine I miss it.. Going to have to listen a shit load now,1,0,false_negative,0.9565096016760531,0.9565096016760531,0.04349039832394684,78,17
"http://bit.ly/ZR9Uj  see, i wasnt the only one who noticed ","<URL> see, i wasnt the only one who noticed",1,0,false_negative,0.7171600544013605,0.7171600544013605,0.2828399455986395,43,9
@CTerry1985 That's the thing; the new raft of Star Wars films were just a raft of #EpicFail s ,<USER> That's the thing; the new raft of Star Wars films were just a raft of EpicFail s,0,1,false_positive,0.8164930337563273,0.1835069662436727,0.8164930337563273,87,18
@KendraMarieK I hear ya!! I was nerdy too!! I have about 5 five good friends and we always did things!! I so wanna go back! ,<USER> I hear ya!! I was nerdy too!! I have about 5 five good friends and we always did things!! I so wanna go back!,0,1,false_positive,0.5868164685774249,0.41318353142257513,0.5868164685774249,116,25
Chavo wants a bewb job....full B. ,Chavo wants a bewb job....full B.,1,0,false_negative,0.6825920915040518,0.6825920915040518,0.31740790849594824,33,6
@veraloli me too ... it doesnt certain that i'll be study  lol. are you on the line?,<USER> me too ... it doesnt certain that i'll be study lol. are you on the line?,1,0,false_negative,0.6359412473871736,0.6359412473871736,0.3640587526128264,80,17
@RedAntiques we do indeed ,<USER> we do indeed,0,1,false_positive,0.8612471621941006,0.13875283780589942,0.8612471621941006,19,4
"@huma_rashid @SohanaB ahahaha I BOUGHT THEM. all in hardcover, except for the 1st which was a gift from my friend... ","<USER> <USER> ahahaha I BOUGHT THEM. all in hardcover, except for the 1st which was a gift from my friend...",0,1,false_positive,0.811905789933772,0.18809421006622795,0.811905789933772,108,20
@bythekilowatt I don't think I have reached the optimum level of hockey-mania to have a well-fought feud yet.  One day!,<USER> I don't think I have reached the optimum level of hockey-mania to have a well-fought feud yet. One day!,0,1,false_positive,0.7267693173299914,0.2732306826700086,0.7267693173299914,110,20
[-O] i wish the birthday massacre would come to australia  i think they said they're thinking about it tho.. http://tinyurl.com/p6lfch,[-O] i wish the birthday massacre would come to australia i think they said they're thinking about it tho.. <URL>,1,0,false_negative,0.7951023100515854,0.7951023100515854,0.2048976899484146,113,20
@wisdomismisery i know bewski I know ,<USER> i know bewski I know,1,0,false_negative,0.6660057458545187,0.6660057458545187,0.33399425414548134,27,6
I'm reading some tweets and the impression I get is &quot;Look at me!  I eat gourmet food and have beautiful clothes!&quot; ,"I'm reading some tweets and the impression I get is ""Look at me! I eat gourmet food and have beautiful clothes!""",0,1,false_positive,0.6922972971451599,0.30770270285484014,0.6922972971451599,112,21
the cookies that daddy bought last nite are getting lower.. all thanks to brother!!!! ,the cookies that daddy bought last nite are getting lower.. all thanks to brother!!!!,0,1,false_positive,0.7360517990467413,0.26394820095325866,0.7360517990467413,85,14
@carondg Yeah I won't be better for a little bit. But I plan to go to bed early tonight ,<USER> Yeah I won't be better for a little bit. But I plan to go to bed early tonight,1,0,false_negative,0.6475591985682645,0.6475591985682645,0.35244080143173556,85,19
